,OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,ONET SOC 2018 Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012,Prestige_Score
974,2014,Court Clerk,0.4707700577879318,2000.0,OfficeAdminSupport,0.31712204007285977,43-4031,"Court, Municipal, and License Clerks",43-4031.00,"Court, Municipal, and License Clerks",389.0,"Administrative Support Occupations, n.e.c.",0.23458928829219,5220.0,"Court, municipal, and license clerks",0.5476673427991885,0.38869231798747966
975,2015,"Court, Municipal, and/or License Clerk",0.46956054293777716,2000.0,OfficeAdminSupport,0.31712204007285977,43-4031,"Court, Municipal, and License Clerks",43-4031.01,Court Clerks,389.0,"Administrative Support Occupations, n.e.c.",0.23458928829219,,,0.4552596159314514,0.3698479181588859
976,2016,"Credit Authorizer, Checker, and/or Clerk",0.32979438247547377,2000.0,OfficeAdminSupport,0.31712204007285977,43-4041,"Credit Authorizers, Checkers, and Clerks",43-4041.00,"Credit Authorizers, Checkers, and Clerks",376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,5230.0,"Credit authorizers, checkers, and clerks",0.2231237322515212,0.30794534687162034
977,2016,"Credit Authorizer, Checker, and/or Clerk",0.32979438247547377,2000.0,OfficeAdminSupport,0.31712204007285977,43-4041,"Credit Authorizers, Checkers, and Clerks",43-4041.01,Credit Authorizers,376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,,,0.4552596159314514,0.3543725236076064
978,2016,"Credit Authorizer, Checker, and/or Clerk",0.32979438247547377,2000.0,OfficeAdminSupport,0.31712204007285977,43-4041,"Credit Authorizers, Checkers, and Clerks",43-4041.02,Credit Checkers,376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,,,0.4552596159314514,0.3543725236076064
979,2017,Customer Service Representative,0.2756349952963311,2000.0,OfficeAdminSupport,0.31712204007285977,43-4051,Customer Service Representatives,43-4051.00,Customer Service Representatives,376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,5240.0,Customer service representatives,0.2494929006085192,0.2969713643892772
980,2018,Data Entry Keyer,0.30600725708910104,2000.0,OfficeAdminSupport,0.31712204007285977,43-9021,Data Entry Keyers,43-9021.00,Data Entry Keyers,385.0,Data-Entry Keyers,0.3522448390356576,5810.0,Data entry keyers,0.3448275862068965,0.328109414145239
981,2019,Desktop Publisher,0.555032925682032,2000.0,OfficeAdminSupport,0.31712204007285977,43-9031,Desktop Publishers,43-9031.00,Desktop Publishers,308.0,Computer Operators,0.4841922910350801,5830.0,Desktop publishers,0.50709939148073,0.46825833877774053
982,2020,Dispatcher - Other,0.524123101733638,2000.0,OfficeAdminSupport,0.31712204007285977,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",359.0,Dispatchers,0.2595640248303739,,,0.4552596159314514,0.3924603699321901
983,2021,"Dispatcher - Police, Fire and Ambulance",0.4959010885633651,2000.0,OfficeAdminSupport,0.31712204007285977,43-5031,Public Safety Telecommunicators,43-5031.00,"Police, Fire, and Ambulance Dispatchers",359.0,Dispatchers,0.2595640248303739,5520.0,Dispatchers,0.2839756592292089,0.3497369746406597
984,2022,Eligibility Interviewer - Government Program,0.3487434484612284,2000.0,OfficeAdminSupport,0.31712204007285977,43-4061,"Eligibility Interviewers, Government Programs",43-4061.00,"Eligibility Interviewers, Government Programs",377.0,"Eligibility Clerks, Social Welfare",0.4232712573985853,5250.0,"Eligibility interviewers, government programs",0.5476673427991885,0.3992548274660675
985,2023,Executive Secretary and/or Administrative Assistant,0.5071898938314743,2000.0,OfficeAdminSupport,0.31712204007285977,43-6011,Executive Secretaries and Executive Administrative Assis…,43-6011.00,Executive Secretaries and Executive Administrative Assis…,313.0,Secretaries,0.42298253212068715,5700.0,Secretaries and administrative assistants,0.48681541582150095,0.43454619436212916
986,2024,File Clerk,0.23814003494154012,2000.0,OfficeAdminSupport,0.31712204007285977,43-4071,File Clerks,43-4071.00,File Clerks,335.0,File Clerks,0.2783311678937491,5260.0,File Clerks,0.3346855983772819,0.2872424321495706
987,2025,Freight Forwarder,0.367826904985889,2000.0,OfficeAdminSupport,0.31712204007285977,43-5011,Cargo and Freight Agents,43-5011.01,Freight Forwarders,364.0,"Traffic, Shipping and Receiving Clerks",0.22996968384582073,,,0.4552596159314514,0.33817292566172713
988,2026,Gaming Clerk,0.2879989248756888,2000.0,OfficeAdminSupport,0.31712204007285977,43-3041,Gambling Cage Workers,43-3041.00,Gaming Cage Workers,276.0,Cashiers,0.18290746354843362,5130.0,Gaming cage workers,0.2231237322515212,0.2560317998183342
989,2027,"Hotel, Motel, and Resort Desk Clerk",0.23357075661873405,2000.0,OfficeAdminSupport,0.31712204007285977,43-4081,"Hotel, Motel, and Resort Desk Clerks",43-4081.00,"Hotel, Motel, and Resort Desk Clerks",317.0,Hotel Clerks,0.2187093980077956,5300.0,"Hotel, motel, and resort desk clerks",0.24340770791075045,0.25271062808793415
990,2028,Human Resources Assistant,0.43730681360032253,2000.0,OfficeAdminSupport,0.31712204007285977,43-4161,"Human Resources Assistants, Except Payroll and Timekeepi…",43-4161.00,"Human Resources Assistants, Except Payroll and Timekeepi…",328.0,"Personnel Clerks, Except Payroll and Timekeeping",0.27861989317164715,5360.0,"Human resources assistants, except payroll and timekeeping",0.3245436105476673,0.34503624950075695
991,2029,Insurance Claims and/or Policy Processing Clerk,0.38045961564305875,2000.0,OfficeAdminSupport,0.31712204007285977,43-9041,Insurance Claims and Policy Processing Clerks,43-9041.00,Insurance Claims and Policy Processing Clerks,375.0,"Insurance Adjusters, Examiners, and Investigators",0.440161686155623,5840.0,Insurance claims and policy processing clerks,0.3711967545638945,0.37769816716281723
992,2029,Insurance Claims and/or Policy Processing Clerk,0.38045961564305875,2000.0,OfficeAdminSupport,0.31712204007285977,43-9041,Insurance Claims and Policy Processing Clerks,43-9041.01,Insurance Claims Clerks,375.0,"Insurance Adjusters, Examiners, and Investigators",0.440161686155623,,,0.4552596159314514,0.39451073943632864
993,2029,Insurance Claims and/or Policy Processing Clerk,0.38045961564305875,2000.0,OfficeAdminSupport,0.31712204007285977,43-9041,Insurance Claims and Policy Processing Clerks,43-9041.02,Insurance Policy Processing Clerks,375.0,"Insurance Adjusters, Examiners, and Investigators",0.440161686155623,,,0.4552596159314514,0.39451073943632864
994,2030,Interviewer,0.3310038973256283,2000.0,OfficeAdminSupport,0.31712204007285977,,,,,316.0,Interviewers,0.462104807275877,,,0.4552596159314514,0.38515980422116297
995,2031,Legal Secretary,0.49630426018008333,2000.0,OfficeAdminSupport,0.31712204007285977,43-6012,Legal Secretaries and Administrative Assistants,43-6012.00,Legal Secretaries,234.0,Legal Assistants,0.573841489822434,,,0.4552596159314514,0.4626840837141387
996,2032,Library Assistant,0.363392017201989,2000.0,OfficeAdminSupport,0.31712204007285977,43-4121,"Library Assistants, Clerical",43-4121.00,"Library Assistants, Clerical",329.0,Library Clerks,0.1804532986863,5320.0,"Library assistants, clerical",0.18255578093306296,0.2699225960369992
997,2033,License Clerk,0.3096358016395646,2000.0,OfficeAdminSupport,0.31712204007285977,43-4031,"Court, Municipal, and License Clerks",43-4031.03,License Clerks,376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,,,0.4552596159314514,0.34832494935683367
998,2034,Loan Clerk,0.41110065851364075,2000.0,OfficeAdminSupport,0.31712204007285977,43-4131,Loan Interviewers and Clerks,43-4131.00,Loan Interviewers and Clerks,376.0,"Investigators and Adjusters, Except Insurance",0.34040710264183627,5330.0,Loan interviewers and clerks,0.5273833671399595,0.3931891566607581
999,2035,Mail Clerk and Mail Machine Operator (except Postal Service),0.26972181158446445,2000.0,OfficeAdminSupport,0.31712204007285977,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Se…",43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Se…",356.0,"Mail Clerks, Excluding Postal Service",0.21885376064674467,5850.0,"Mail clerks and mail machine operators, except postal service",0.2636916835699797,0.26764883036923637
1000,2036,Marking Clerk,0.1845182099180218,2000.0,OfficeAdminSupport,0.31712204007285977,53-7065,Stockers and Order Fillers,43-5081.02,Marking Clerks,343.0,Cost and Rate Clerks,0.16053125451133243,,,0.4552596159314514,0.26582070980774486
1001,2037,Medical Secretary,0.442682435156565,2000.0,OfficeAdminSupport,0.31712204007285977,43-6013,Medical Secretaries and Administrative Assistants,43-6013.00,Medical Secretaries,313.0,Secretaries,0.42298253212068715,,,0.4552596159314514,0.4088827967816465
1002,2038,Meter Reader,0.2007794651256552,2000.0,OfficeAdminSupport,0.31712204007285977,43-5041,"Meter Readers, Utilities",43-5041.00,"Meter Readers, Utilities",366.0,Meter Readers,0.24859246427024684,5530.0,"Meter readers, utilities",0.42596348884381346,0.28685516339223593
1003,2039,Municipal Clerk,0.4324687541997043,2000.0,OfficeAdminSupport,0.31712204007285977,43-4031,"Court, Municipal, and License Clerks",43-4031.02,Municipal Clerks,336.0,Records Clerks,0.21235744189403782,,,0.4552596159314514,0.35316241993792596
1004,2040,New Accounts Clerk,0.36943959145276173,2000.0,OfficeAdminSupport,0.31712204007285977,43-4141,New Accounts Clerks,43-4141.00,New Accounts Clerks,316.0,Interviewers,0.462104807275877,5340.0,New accounts clerks,0.4056795131845841,0.3867744919099295
1005,2041,"Office Clerk, General",0.33382609864265567,2000.0,OfficeAdminSupport,0.31712204007285977,43-9061,"Office Clerks, General",43-9061.00,"Office Clerks, General",379.0,General Office Clerks,0.2468601126028584,5860.0,"Office clerks, general",0.2778904665314402,0.2967214610680143
1006,2042,Office Machine Operator (except Computer),0.2982126058325494,2000.0,OfficeAdminSupport,0.31712204007285977,43-9071,"Office Machine Operators, Except Computer",43-9071.00,"Office Machine Operators, Except Computer",347.0,"Office Machine Operators, n.e.c.",0.31370001443626383,5900.0,"Office machine operators, except computer",0.2028397565922921,0.28773724669550416
1007,2043,Order Clerk,0.2603144738610402,2000.0,OfficeAdminSupport,0.31712204007285977,43-4151,Order Clerks,43-4151.00,Order Clerks,327.0,Order Clerks,0.20571676050238202,5350.0,Order clerks,0.2839756592292089,0.2655991741479643
1008,2044,Order Filler - Wholesale and/or Retail Sales,0.2605832549388523,2000.0,OfficeAdminSupport,0.31712204007285977,53-7065,Stockers and Order Fillers,43-5081.00,Stock Clerks and Order Fillers,374.0,"Material Recording, Scheduling and Distributing Clerks, …",0.09787786920744906,5620.0,Stock clerks and order fillers,0.15618661257606486,0.21316227631694587
1009,2045,Other - Information and/or Record Clerk,0.3406800161268647,2000.0,OfficeAdminSupport,0.31712204007285977,43-4199,"Information and Record Clerks, All Other",43-4199.00,"Information and Record Clerks, All Other",323.0,"Information Clerks, n.e.c.",0.25581059621769886,5420.0,"Information and record clerks, all other",0.42596348884381346,0.3306298616794618
1010,2046,Patient Representative,0.47359225910495906,2000.0,OfficeAdminSupport,0.31712204007285977,43-4051,Customer Service Representatives,43-4051.03,Patient Representatives,313.0,Secretaries,0.42298253212068715,,,0.4552596159314514,0.41815574396616473
1011,2047,Payroll and/or Timekeeping Clerk,0.3691708103749496,2000.0,OfficeAdminSupport,0.31712204007285977,43-3051,Payroll and Timekeeping Clerks,43-3051.00,Payroll and Timekeeping Clerks,338.0,Payroll and Timekeeping Clerks,0.3598960588999567,5140.0,Payroll and timekeeping clerks,0.4056795131845841,0.3611416704926058
1012,2048,Postal Service Clerk,0.35210321193387994,2000.0,OfficeAdminSupport,0.31712204007285977,43-5051,Postal Service Clerks,43-5051.00,Postal Service Clerks,354.0,"Postal Clerks, Excluding Mail Carriers",0.3669698282084597,5540.0,Postal service clerks,0.4665314401622717,0.36996021868294815
1013,2049,Postal Service Mail Carrier,0.36043542534605566,2000.0,OfficeAdminSupport,0.31712204007285977,43-5052,Postal Service Mail Carriers,43-5052.00,Postal Service Mail Carriers,355.0,"Mail Carriers, Postal Service",0.436841345459795,5550.0,Postal service mail carriers,0.48681541582150095,0.3939845571512806
1014,2050,"Postal Service Mail Sorter, Processor, and/or Processing Machine Operator",0.3233436366079828,2000.0,OfficeAdminSupport,0.31712204007285977,43-5053,"Postal Service Mail Sorters, Processors, and Processing …",43-5053.00,"Postal Service Mail Sorters, Processors, and Processing …",354.0,"Postal Clerks, Excluding Mail Carriers",0.3669698282084597,5560.0,"Postal service mail sorters, processors, and processing machine operators",0.3448275862068965,0.33699157529410406
1015,2051,Procurement Clerk,0.34444295121623447,2000.0,OfficeAdminSupport,0.31712204007285977,43-3061,Procurement Clerks,43-3061.00,Procurement Clerks,29.0,"Buyers, Wholesale and Retail Trade Except Farm Products",0.48116067561715026,5150.0,Procurement clerks,0.3245436105476673,0.36781228639690633
1016,2052,"Production, Planning, and/or Expediting Clerk",0.42884020964924063,2000.0,OfficeAdminSupport,0.31712204007285977,43-5061,"Production, Planning, and Expediting Clerks",43-5061.00,"Production, Planning, and Expediting Clerks",363.0,Production Coordinators,0.36133968528944715,5600.0,"Production, planning, and expediting clerks",0.3955375253549695,0.37737499930634283
1017,2053,Proofreader and/or Copy Marker,0.438247547372665,2000.0,OfficeAdminSupport,0.31712204007285977,43-9081,Proofreaders and Copy Markers,43-9081.00,Proofreaders and Copy Markers,384.0,Proofreaders,0.38053991626966943,5910.0,Proofreaders and copy markers,0.4462474645030426,0.3951392461980403
1018,2054,Receptionist and/or Information Clerk,0.3154145948125252,2000.0,OfficeAdminSupport,0.31712204007285977,43-4171,Receptionists and Information Clerks,43-4171.00,Receptionists and Information Clerks,319.0,Receptionists,0.321062509022665,5400.0,Receptionists and information clerks,0.36511156186612564,0.32719282809086386
1019,2055,"Recordkeeping - Weigher, Measurer, Checker, and/or Sampler",0.3603010348071496,2000.0,OfficeAdminSupport,0.31712204007285977,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeepi…",43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeepi…",368.0,"Weighers, Measurers, and Checkers",0.15749963909340264,5630.0,"Weighers, measurers, checkers, and samplers, recordkeeping",0.30425963488843805,0.2875976572113981
1020,2056,Reservation and Transportation Ticket Agent and/or Travel Clerk,0.30600725708910104,2000.0,OfficeAdminSupport,0.31712204007285977,43-4181,Reservation and Transportation Ticket Agents and Travel …,43-4181.00,Reservation and Transportation Ticket Agents and Travel …,318.0,Transportation Ticket and Reservation Agents,0.26793705788941824,5410.0,Reservation and transportation ticket agents and travel clerks,0.2839756592292089,0.2948620834631416
1021,2057,Secretary,0.39013573444429517,2000.0,OfficeAdminSupport,0.31712204007285977,43-6014,"Secretaries and Administrative Assistants, Except Legal,…",43-6014.00,"Secretaries and Administrative Assistants, Except Legal,…",313.0,Secretaries,0.42298253212068715,,,0.4552596159314514,0.3931187865679656
1022,2058,"Shipping, Receiving, and Traffic Clerk",0.2712001075124311,2000.0,OfficeAdminSupport,0.31712204007285977,43-5071,"Shipping, Receiving, and Inventory Clerks",43-5071.00,"Shipping, Receiving, and Traffic Clerks",364.0,"Traffic, Shipping and Receiving Clerks",0.22996968384582073,5610.0,"Shipping, receiving, and traffic clerks",0.3245436105476673,0.2830416853429329
1023,2059,Statement Clerk,0.34619002822201317,2000.0,OfficeAdminSupport,0.31712204007285977,43-3021,Billing and Posting Clerks,43-3021.01,Statement Clerks,323.0,"Information Clerks, n.e.c.",0.25581059621769886,,,0.4552596159314514,0.3381420907255339
1024,2060,Statistical Assistant,0.5249294449670744,2000.0,OfficeAdminSupport,0.31712204007285977,43-9111,Statistical Assistants,43-9111.00,Statistical Assistants,386.0,Statistical Clerks,0.2991193879024109,5920.0,Statistical assistants,0.385395537525355,0.388618297989011
1025,2061,Stock Clerk and/or Order Filler,0.20736460153205216,2000.0,OfficeAdminSupport,0.31712204007285977,53-7065,Stockers and Order Fillers,43-5081.01,"Stock Clerks, Sales Floor",365.0,Stock and Inventory Clerks,0.15374621048072756,,,0.4552596159314514,0.2709783662843028
1026,2061,Stock Clerk and/or Order Filler,0.20736460153205216,2000.0,OfficeAdminSupport,0.31712204007285977,53-7065,Stockers and Order Fillers,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard",365.0,Stock and Inventory Clerks,0.15374621048072756,,,0.4552596159314514,0.2709783662843028
1027,2061,Stock Clerk and/or Order Filler,0.20736460153205216,2000.0,OfficeAdminSupport,0.31712204007285977,53-7065,Stockers and Order Fillers,43-5081.04,"Order Fillers, Wholesale and Retail Sales",365.0,Stock and Inventory Clerks,0.15374621048072756,,,0.4552596159314514,0.2709783662843028
1028,2062,Supervisor/Manager of Office and Administrative Support Workers,0.5139094207767774,2000.0,OfficeAdminSupport,0.31712204007285977,43-1011,First-Line Supervisors of Office and Administrative Supp…,43-1011.00,First-Line Supervisors of Office and Administrative Supp…,303.0,"Supervisors, General Office",0.48736826909195896,5000.0,First-line supervisors of office and administrative support workers,0.48681541582150095,0.4526584866885381
1029,2063,Switchboard Operator (including Answering Service),0.26179276978900684,2000.0,OfficeAdminSupport,0.31712204007285977,43-2011,"Switchboard Operators, Including Answering Service",43-2011.00,"Switchboard Operators, Including Answering Service",353.0,"Communications Equipment Operators, n.e.c.",0.23531110148693518,5010.0,"Switchboard operators, including answering service",0.16227180527383372,0.2491004773814175
1030,2064,Telephone Operator,0.21502486224969763,2000.0,OfficeAdminSupport,0.31712204007285977,43-2021,Telephone Operators,43-2021.00,Telephone Operators,348.0,Telephone Operators,0.32871372888696404,5020.0,Telephone operators,0.2636916835699797,0.27870473762886117
1031,2065,Teller,0.33113828786453436,2000.0,OfficeAdminSupport,0.31712204007285977,43-3071,Tellers,43-3071.00,Tellers,383.0,Bank Tellers,0.38256099321495596,5160.0,Tellers,0.385395537525355,0.35134135218638524
1032,2066,Word Processor and/or Typist,0.29539040451552206,2000.0,OfficeAdminSupport,0.31712204007285977,43-9022,Word Processors and Typists,43-9022.00,Word Processors and Typists,315.0,Typists,0.33564313555651804,5820.0,Word processors and typists,0.3448275862068965,0.3207739325033804
1033,2067,Other - Office and Administrative Support Worker,0.37642789947587685,2000.0,OfficeAdminSupport,0.31712204007285977,43-9199,"Office and Administrative Support Workers, All Other",43-9199.00,"Office and Administrative Support Workers, All Other",389.0,"Administrative Support Occupations, n.e.c.",0.23458928829219,5940.0,"Office and administrative support workers, all other",0.04056795131845842,0.2589697921977172
1034,2101,Amusement and/or Recreation Attendant,0.18599650584598848,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3091,Amusement and Recreation Attendants,39-3091.00,Amusement and Recreation Attendants,459.0,"Attendants, Amusement and Recreation Facilities",0.12343005630142917,4430.0,Miscellaneous entertainment attendants and related workers,0.060851926977687654,0.18739697872924513
1035,2102,Animal Trainer,0.4688885902432469,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-2011,Animal Trainers,39-2011.00,Animal Trainers,487.0,"Animal Caretakers, Except Farm",0.06323083585967954,4340.0,Animal trainers,0.36511156186612564,0.31806672591567287
1036,2103,Baggage Porter and/or Bellhop,0.14460421986292166,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-6011,Baggage Porters and Bellhops,39-6011.00,Baggage Porters and Bellhops,466.0,Baggage Porters and Bellhops,0.15129204561859394,4530.0,"Baggage porters, bellhops, and concierges",0.2129817444219067,0.21237075375246006
1037,2104,Barber,0.2893428302647494,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5011,Barbers,39-5011.00,Barbers,457.0,Barbers,0.27327847553053275,4500.0,Barbers,0.3448275862068965,0.31265811270799104
1038,2105,Child Care Worker,0.40962236258567397,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9011,Childcare Workers,39-9011.00,Childcare Workers,406.0,"Child Care Workers, Private Household",0.18002021076945285,4600.0,Childcare workers,0.3245436105476673,0.3213706110821526
1039,2106,Concierge,0.36487031312995566,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-6012,Concierges,39-6012.00,Concierges,317.0,Hotel Clerks,0.2187093980077956,,,0.4552596159314514,0.3437604941317796
1040,2107,Costume Attendant,0.2855798951753797,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3092,Costume Attendants,39-3092.00,Costume Attendants,459.0,"Attendants, Amusement and Recreation Facilities",0.12343005630142917,,,0.4552596159314514,0.2961535333188152
1041,2108,Embalmer,0.32374680822470103,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-4011,Embalmers,39-4011.00,Embalmers,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,4460.0,Embalmers and funeral attendants,0.43610547667342797,0.304061504659905
1042,2109,Fitness Trainer and/or Aerobics Instructor,0.4542400215024862,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9031,Exercise Trainers and Group Fitness Instructors,39-9031.00,Fitness Trainers and Aerobics Instructors,446.0,"Health Aids, Except Nursing",0.4919878735383283,4620.0,Recreation and fitness workers,0.3144016227180528,0.4107194268834923
1043,2110,Flight Attendant,0.4792366617390136,2100.0,PersonalCareRelatedSvcs,0.354280510018215,53-2031,Flight Attendants,53-2031.00,Flight Attendants,465.0,Public Transportation Attendants,0.36480438862422404,9050.0,Flight attendants,0.4665314401622717,0.4168485112147682
1044,2111,Funeral Attendant,0.3031850557720737,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-4021,Funeral Attendants,39-4021.00,Funeral Attendants,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,,,0.4552596159314514,0.3017238067757215
1045,2112,Gaming Service Worker,0.32186534068001615,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-1013,First-Line Supervisors of Gambling Services Workers,39-1011.00,Gaming Supervisors,276.0,Cashiers,0.18290746354843362,4300.0,First-line supervisors of gaming workers,0.24340770791075045,0.2795381371778171
1046,2112,Gaming Service Worker,0.32186534068001615,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-1013,First-Line Supervisors of Gambling Services Workers,39-1012.00,Slot Supervisors,276.0,Cashiers,0.18290746354843362,,,0.4552596159314514,0.3219085187819573
1047,2112,Gaming Service Worker,0.32186534068001615,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3011,Gambling Dealers,39-3011.00,Gaming Dealers,276.0,Cashiers,0.18290746354843362,,,0.4552596159314514,0.3219085187819573
1048,2112,Gaming Service Worker,0.32186534068001615,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3012,Gambling and Sports Book Writers and Runners,39-3012.00,Gaming and Sports Book Writers and Runners,276.0,Cashiers,0.18290746354843362,,,0.4552596159314514,0.3219085187819573
1049,2112,Gaming Service Worker,0.32186534068001615,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3019,"Gambling Service Workers, All Other",39-3019.00,"Gaming Service Workers, All Other",276.0,Cashiers,0.18290746354843362,4400.0,Gaming services workers,0.12170385395537525,0.25519736638674206
1050,2113,"Hairdresser, Hairstylist, and/or Cosmetologist",0.28665501948662814,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",458.0,Hairdressers and Cosmetologists,0.27861989317164715,4510.0,"Hairdressers, hairstylists, and cosmetologists",0.3245436105476673,0.3091303287529874
1051,2114,"Locker Room, Coatroom, and/or Dressing Room Attendant",0.07351162478161538,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,,,0.4552596159314514,0.232821777478584
1052,2115,Makeup Artist,0.4215831205483134,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5091,"Makeup Artists, Theatrical and Performance",39-5091.00,"Makeup Artists, Theatrical and Performance",469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,,,0.4552596159314514,0.3372432262085934
1053,2116,Manicurist and/or Pedicurist,0.18895309770192176,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5092,Manicurists and Pedicurists,39-5092.00,Manicurists and Pedicurists,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,4520.0,Miscellaneous personal appearance workers,0.24340770791075045,0.22508383775053575
1054,2117,Motion Picture Projectionist,0.3672893428302647,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-3021,Motion Picture Projectionists,39-3021.00,Motion Picture Projectionists,773.0,Motion Picture Projectionists,0.3054713440161686,4410.0,Motion picture projectionists,0.36511156186612564,0.34814707873090045
1055,2118,Nanny,0.3322134121757828,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9011,Childcare Workers,39-9011.01,Nannies,406.0,"Child Care Workers, Private Household",0.18002021076945285,,,0.4552596159314514,0.3242911270359421
1056,2119,Nonfarm Animal Caretaker,0.3709178873807284,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-2021,Animal Caretakers,39-2021.00,Nonfarm Animal Caretakers,487.0,"Animal Caretakers, Except Farm",0.06323083585967954,4350.0,Nonfarm animal caretakers,0.2839756592292089,0.27244833452953393
1057,2120,Personal and Home Care Aide,0.38932939121085874,2100.0,PersonalCareRelatedSvcs,0.354280510018215,31-1122,Personal Care Aides,39-9021.00,Personal Care Aides,467.0,Home Care Aide for the Elderly,0.42904576295654684,4610.0,Personal care aides,0.5273833671399595,0.41810705903494
1058,2121,Recreation Worker,0.5620212337051472,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9032,Recreation Workers,39-9032.00,Recreation Workers,459.0,"Attendants, Amusement and Recreation Facilities",0.12343005630142917,,,0.4552596159314514,0.3790859348777455
1059,2122,Residential Advisor,0.3664829995968285,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-9041,Residential Advisors,39-9041.00,Residential Advisors,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,4640.0,Residential advisors,0.3752535496957404,0.30471197667600575
1060,2123,Shampooer,0.12968687004434887,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5093,Shampooers,39-5093.00,Shampooers,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,,,0.4552596159314514,0.2496743510574041
1061,2124,Skin Care Specialist,0.43676925144469836,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-5094,Skincare Specialists,39-5094.00,Skincare Specialists,469.0,"Personal Service Occupations, n.e.c.",0.1245849574130215,,,0.4552596159314514,0.34179906547750893
1062,2125,Spa Manager,0.3727993549254133,2100.0,PersonalCareRelatedSvcs,0.354280510018215,Nov-79,"Personal Service Managers, All Other",39-1021.01,Spa Managers,19.0,"Managers and Administrators, n.e.c.",0.48881189548144943,,,0.4552596159314514,0.41366483103883034
1063,2126,Supervisor/Manager of Personal Service Workers,0.5265421314339471,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-1014,First-Line Supervisors of Entertainment and Recreation W…,39-1021.00,First-Line Supervisors of Personal Service Workers,456.0,"Supervisors, Personal Service Occupations",0.28829218998123285,4320.0,First-line supervisors of personal service workers,0.4158215010141986,0.4017701146328858
1064,2126,Supervisor/Manager of Personal Service Workers,0.5265421314339471,2100.0,PersonalCareRelatedSvcs,0.354280510018215,39-1022,First-Line Supervisors of Personal Service Workers,39-1021.00,First-Line Supervisors of Personal Service Workers,456.0,"Supervisors, Personal Service Occupations",0.28829218998123285,4320.0,,0.4552596159314514,0.4096577376163364
1065,2126,Supervisor/Manager of Personal Service Workers,0.5265421314339471,2100.0,PersonalCareRelatedSvcs,0.354280510018215,53-1044,First-Line Supervisors of Passenger Attendants,39-1021.00,First-Line Supervisors of Personal Service Workers,456.0,"Supervisors, Personal Service Occupations",0.28829218998123285,4320.0,,0.4552596159314514,0.4096577376163364
